site,guild,species,nitrogen,hydrogen,trophic_category,trophic_level_fbase,size_max,s.hydrogen_mean,s.hydrogen_n,s.hydrogen_sd,s.hydrogen_se,s.carbon_mean,s.carbon_n,s.carbon_sd,s.carbon_se,s.nitrogen_mean,s.nitrogen_n,s.nitrogen_sd,s.nitrogen_se,carbon,t.hydrogen_mean,t.hydrogen_n,t.hydrogen_sd,t.hydrogen_se,t.carbon_mean,t.carbon_n,t.carbon_sd,t.carbon_se,t.nitrogen_mean,t.nitrogen_n,t.nitrogen_sd,t.nitrogen_se
GC,fish,L.auritus,8.15252284,-82.2194562,F-3,3.2,120,-87.21597862375,8,7.723313160853723,2.730603554633488,-28.20219191142857,8,1.5615181625030838,0.590198389384815,9.759189456428572,8,1.2475534959132795,0.4715308996336818,-26.79090584,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.auritus,9.448231046,-98.93953143,F-3,3.2,120,-87.21597862375,8,7.723313160853723,2.730603554633488,-28.20219191142857,8,1.5615181625030838,0.590198389384815,9.759189456428572,8,1.2475534959132795,0.4715308996336818,-29.45071652,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.auritus,11.67652549,-88.47963744,F-3,3.2,120,-87.21597862375,8,7.723313160853723,2.730603554633488,-28.20219191142857,8,1.5615181625030838,0.590198389384815,9.759189456428572,8,1.2475534959132795,0.4715308996336818,-25.98739991,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.auritus,9.759189456428572,-87.32301455,F-3,3.2,160,-87.21597862375,8,7.723313160853723,2.730603554633488,-28.20219191142857,8,1.5615181625030838,0.590198389384815,9.759189456428572,8,1.2475534959132795,0.4715308996336818,-28.20219191142857,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.auritus,8.916191611,-80.73694164,F-3,3.2,160,-87.21597862375,8,7.723313160853723,2.730603554633488,-28.20219191142857,8,1.5615181625030838,0.590198389384815,9.759189456428572,8,1.2475534959132795,0.4715308996336818,-27.05050007,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.auritus,9.479586983,-92.03689174,F-3,3.2,80,-87.21597862375,8,7.723313160853723,2.730603554633488,-28.20219191142857,8,1.5615181625030838,0.590198389384815,9.759189456428572,8,1.2475534959132795,0.4715308996336818,-29.87513248,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.auritus,9.436093265,-93.14982182,F-3,3.2,80,-87.21597862375,8,7.723313160853723,2.730603554633488,-28.20219191142857,8,1.5615181625030838,0.590198389384815,9.759189456428572,8,1.2475534959132795,0.4715308996336818,-29.53415752,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.auritus,11.20517496,-74.84253417,F-3,3.2,80,-87.21597862375,8,7.723313160853723,2.730603554633488,-28.20219191142857,8,1.5615181625030838,0.590198389384815,9.759189456428572,8,1.2475534959132795,0.4715308996336818,-28.72653104,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.cyanellus,10.3954837675,-90.77439646,F-4,3.5,100,-87.24823195,4,4.986749673200681,3.526164510000001,-28.727046110000003,4,2.1379010217711087,1.5117243099999997,10.3954837675,4,1.5141327038377574,1.0706535025000006,-28.727046110000003,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.cyanellus,9.324830265,-87.24823195,F-4,3.5,120,-87.24823195,4,4.986749673200681,3.526164510000001,-28.727046110000003,4,2.1379010217711087,1.5117243099999997,10.3954837675,4,1.5141327038377574,1.0706535025000006,-27.2153218,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.cyanellus,11.46613727,-87.24823195,F-4,3.5,120,-87.24823195,4,4.986749673200681,3.526164510000001,-28.727046110000003,4,2.1379010217711087,1.5117243099999997,10.3954837675,4,1.5141327038377574,1.0706535025000006,-30.23877042,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.cyanellus,10.3954837675,-83.72206744,F-4,3.5,160,-87.24823195,4,4.986749673200681,3.526164510000001,-28.727046110000003,4,2.1379010217711087,1.5117243099999997,10.3954837675,4,1.5141327038377574,1.0706535025000006,-28.727046110000003,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.gulosus,9.821467837,-80.18294978,F-3,3.4,120,-82.06025673,5,1.969759098751892,0.8809030488215903,-28.837579682,5,0.5627066314320162,0.2516500558543816,9.4644147556,5,0.27396223544277953,0.12251963634357144,-28.58643257,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.gulosus,9.47250661,-83.75586754,F-3,3.4,120,-82.06025673,5,1.969759098751892,0.8809030488215903,-28.837579682,5,0.5627066314320162,0.2516500558543816,9.4644147556,5,0.27396223544277953,0.12251963634357144,-28.1960111,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.gulosus,9.064879438,-84.5571772,F-3,3.4,80,-82.06025673,5,1.969759098751892,0.8809030488215903,-28.837579682,5,0.5627066314320162,0.2516500558543816,9.4644147556,5,0.27396223544277953,0.12251963634357144,-29.46513842,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.gulosus,9.402714365,-81.22333331,F-3,3.4,80,-82.06025673,5,1.969759098751892,0.8809030488215903,-28.837579682,5,0.5627066314320162,0.2516500558543816,9.4644147556,5,0.27396223544277953,0.12251963634357144,-29.39611932,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.gulosus,9.560505528,-80.58195582,F-3,3.4,80,-82.06025673,5,1.969759098751892,0.8809030488215903,-28.837579682,5,0.5627066314320162,0.2516500558543816,9.4644147556,5,0.27396223544277953,0.12251963634357144,-28.544197,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,19.10383647,-83.29668083,F-3,3.2,120,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-24.89751621,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,8.796836757,-83.29668083,F-3,3.2,120,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-25.80506587,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,9.136694647,-80.91088849444445,F-3,3.2,120,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-26.61372248,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,11.756053247,-76.91258413,F-3,3.2,160,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-27.4053818575,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,11.756053247,-87.6428789,F-3,3.2,160,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-27.4053818575,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,9.214578747,-79.97767601,F-3,3.2,80,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-28.94182943,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,16.99894281,-57.9523775,F-3,3.2,80,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-26.79399625,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,9.553425155,-78.04200206,F-3,3.2,80,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-28.126992,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,11.06660195,-87.78220126,F-3,3.2,80,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-28.99539649,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.macrochirus,10.17750944,-93.29491493,F-3,3.2,80,-80.91088849444445,10,10.058974939224258,3.352991646408086,-27.4053818575,10,1.604749170578187,0.5673645103096617,11.756053247,10,3.9887989198229894,1.4102533824982058,-29.06853613,-84.2254045960679,36,7.353349833123895,1.2255583055206491,-28.032848828511906,36,1.2099661847670313,0.20166103079450523,10.054057085873016,36,2.1935920198131478,0.365598669968858
GC,fish,L.megalotis,9.620293802,-77.04111657,F-4,3.6,80,-87.6068778675,4,8.007747053052661,4.0038735265263306,-28.9484689325,4,1.0144226979458941,0.5072113489729471,9.5926477875,4,0.19592373356604256,0.09796186678302128,-27.50765486,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.megalotis,9.57264331,-91.11109879,F-4,3.6,80,-87.6068778675,4,8.007747053052661,4.0038735265263306,-28.9484689325,4,1.0144226979458941,0.5072113489729471,9.5926477875,4,0.19592373356604256,0.09796186678302128,-28.96758282,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.megalotis,9.35011731,-86.47264611,F-4,3.6,80,-87.6068778675,4,8.007747053052661,4.0038735265263306,-28.9484689325,4,1.0144226979458941,0.5072113489729471,9.5926477875,4,0.19592373356604256,0.09796186678302128,-29.6485026,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.megalotis,9.827536728,-95.80265,F-4,3.6,80,-87.6068778675,4,8.007747053052661,4.0038735265263306,-28.9484689325,4,1.0144226979458941,0.5072113489729471,9.5926477875,4,0.19592373356604256,0.09796186678302128,-29.67013545,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.microlophus,9.068925365,-93.19516342,F-4,3.5,120,-91.41529968,3,3.0828144282295638,1.779863740000001,-29.931789950000002,3,0.20832697962931576,0.1473094200000009,8.7472741475,3,0.45488351414231876,0.32165121750000036,-30.07909937,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.microlophus,8.42562293,-93.19516342,F-4,3.5,120,-91.41529968,3,3.0828144282295638,1.779863740000001,-29.931789950000002,3,0.20832697962931576,0.1473094200000009,8.7472741475,3,0.45488351414231876,0.32165121750000036,-29.78448053,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.microlophus,8.7472741475,-87.8555722,F-4,3.5,160,-91.41529968,3,3.0828144282295638,1.779863740000001,-29.931789950000002,3,0.20832697962931576,0.1473094200000009,8.7472741475,3,0.45488351414231876,0.32165121750000036,-29.931789950000002,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.oculatus,11.29080962,-86.34752832,F-4,4,400,-79.27983487,2,9.995227931685491,7.06769345,-26.243787525000002,2,0.3521192295486017,0.2489858949999988,12.570509744999999,2,1.8097692725455459,1.2797001250000004,-26.49277342,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,L.oculatus,13.85020987,-72.21214142,F-4,4,580,-79.27983487,2,9.995227931685491,7.06769345,-26.243787525000002,2,0.3521192295486017,0.2489858949999988,12.570509744999999,2,1.8097692725455459,1.2797001250000004,-25.99480163,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,Terrestrial primary producer,leaf,2.771900749,-95.23954023,T-1,1,NA,-82.09209530333334,3,20.501376927364078,11.836475487771633,-31.79963596,3,0.7293239000155953,0.42107535000043167,3.0476453013333336,3,1.750899929953217,1.0108825458825867,-32.316051710000004,-83.8425795,6,16.913657170303093,6.9049716252680975,-31.551442541666667,6,0.6607034430887071,0.2697310511445529,2.7229109916666667,6,1.8562650973663595,0.7578170526475525
GC,Terrestrial primary producer,leaf,1.450978944,-58.46947332,T-1,1,NA,-82.09209530333334,3,20.501376927364078,11.836475487771633,-31.79963596,3,0.7293239000155953,0.42107535000043167,3.0476453013333336,3,1.750899929953217,1.0108825458825867,-30.96532095,-83.8425795,6,16.913657170303093,6.9049716252680975,-31.551442541666667,6,0.6607034430887071,0.2697310511445529,2.7229109916666667,6,1.8562650973663595,0.7578170526475525
GC,Terrestrial primary producer,leaf,4.920056211,-92.56727236,T-1,1,NA,-82.09209530333334,3,20.501376927364078,11.836475487771633,-31.79963596,3,0.7293239000155953,0.42107535000043167,3.0476453013333336,3,1.750899929953217,1.0108825458825867,-32.11753522,-83.8425795,6,16.913657170303093,6.9049716252680975,-31.551442541666667,6,0.6607034430887071,0.2697310511445529,2.7229109916666667,6,1.8562650973663595,0.7578170526475525
GC,invertebrate,Leptophlebiidae,4.375649738,-110.4155492,I-2,2,NA,-110.4155492,1,NA,NA,-35.23904967,1,NA,NA,4.375649738,1,NA,NA,-35.23904967,-95.83669151484848,11,15.797288774087784,4.763061778958419,-31.495098803636363,11,1.9390381438992181,0.5846419979546243,7.648011104545454,11,3.266707795076341,0.9849494596361291
GC,fish,M.salmoides,10.10872867,-99.58585527,F-4,3.8,80,-99.58585527,1,NA,NA,-29.62686975,1,NA,NA,10.10872867,1,NA,NA,-29.62686975,-87.98656166571429,14,7.127063654441173,1.9047878834748497,-28.75799105857143,14,1.4006846469354284,0.3743487182676283,10.103149773035714,14,1.3857845179598685,0.37036649129296484
GC,fish,P.latipinna,9.824502282,-86.49202676,F-2,2,40,-86.345284865,4,5.360619677709373,2.6803098388546864,-27.035048033333332,4,0.6871376553576684,0.39671911029107815,10.889592634666666,4,2.010822035338746,1.160948643395256,-27.71802808,-86.345284865,4,5.360619677709373,2.6803098388546864,-27.035048033333332,4,0.5610455462262304,0.2805227731131152,10.889592634666666,4,1.641829316708217,0.8209146583541085
GC,fish,P.latipinna,9.635355182,-81.06092796,F-2,2,40,-86.345284865,4,5.360619677709373,2.6803098388546864,-27.035048033333332,4,0.6871376553576684,0.39671911029107815,10.889592634666666,4,2.010822035338746,1.160948643395256,-27.04328912,-86.345284865,4,5.360619677709373,2.6803098388546864,-27.035048033333332,4,0.5610455462262304,0.2805227731131152,10.889592634666666,4,1.641829316708217,0.8209146583541085
GC,fish,P.latipinna,10.889592634666666,-84.16723947,F-2,2,40,-86.345284865,4,5.360619677709373,2.6803098388546864,-27.035048033333332,4,0.6871376553576684,0.39671911029107815,10.889592634666666,4,2.010822035338746,1.160948643395256,-27.035048033333332,-86.345284865,4,5.360619677709373,2.6803098388546864,-27.035048033333332,4,0.5610455462262304,0.2805227731131152,10.889592634666666,4,1.641829316708217,0.8209146583541085
GC,fish,P.latipinna,13.20892044,-93.66094527,F-2,2,40,-86.345284865,4,5.360619677709373,2.6803098388546864,-27.035048033333332,4,0.6871376553576684,0.39671911029107815,10.889592634666666,4,2.010822035338746,1.160948643395256,-26.3438269,-86.345284865,4,5.360619677709373,2.6803098388546864,-27.035048033333332,4,0.5610455462262304,0.2805227731131152,10.889592634666666,4,1.641829316708217,0.8209146583541085
GC,invertebrate,Palaemonidae,9.373449727,-93.92275445,I-2,2,NA,-93.92275445,1,NA,NA,-29.42323666,1,NA,NA,9.373449727,1,NA,NA,-29.42323666,-95.83669151484848,11,15.797288774087784,4.763061778958419,-31.495098803636363,11,1.9390381438992181,0.5846419979546243,7.648011104545454,11,3.266707795076341,0.9849494596361291
GC,Aquatic primary producer,periphyton,11.35534244,-120.8949188,A-1,1,NA,-122.40061341666667,6,4.455283413313106,1.8188618370170802,-30.672492071666667,6,0.6060685963437191,0.24742646836115642,6.286878773333333,6,3.363558627116421,1.373167059395257,-29.65654471,-125.29435147133333,15,26.188320299072373,6.761795225563529,-33.790394802,15,4.0971096153961835,1.057869153867713,5.8571796804,15,2.334208555296074,0.6026900574157712
GC,Aquatic primary producer,periphyton,3.725616493,-116.3729629,A-1,1,NA,-122.40061341666667,6,4.455283413313106,1.8188618370170802,-30.672492071666667,6,0.6060685963437191,0.24742646836115642,6.286878773333333,6,3.363558627116421,1.373167059395257,-31.51686934,-125.29435147133333,15,26.188320299072373,6.761795225563529,-33.790394802,15,4.0971096153961835,1.057869153867713,5.8571796804,15,2.334208555296074,0.6026900574157712
GC,Aquatic primary producer,periphyton,4.788474039,-119.4018629,A-1,1,NA,-122.40061341666667,6,4.455283413313106,1.8188618370170802,-30.672492071666667,6,0.6060685963437191,0.24742646836115642,6.286878773333333,6,3.363558627116421,1.373167059395257,-30.8128521,-125.29435147133333,15,26.188320299072373,6.761795225563529,-33.790394802,15,4.0971096153961835,1.057869153867713,5.8571796804,15,2.334208555296074,0.6026900574157712
GC,Aquatic primary producer,periphyton,9.754936024,-127.576013,A-1,1,NA,-122.40061341666667,6,4.455283413313106,1.8188618370170802,-30.672492071666667,6,0.6060685963437191,0.24742646836115642,6.286878773333333,6,3.363558627116421,1.373167059395257,-30.78215367,-125.29435147133333,15,26.188320299072373,6.761795225563529,-33.790394802,15,4.0971096153961835,1.057869153867713,5.8571796804,15,2.334208555296074,0.6026900574157712
GC,Aquatic primary producer,periphyton,3.937779995,-127.372834,A-1,1,NA,-122.40061341666667,6,4.455283413313106,1.8188618370170802,-30.672492071666667,6,0.6060685963437191,0.24742646836115642,6.286878773333333,6,3.363558627116421,1.373167059395257,-30.4649366,-125.29435147133333,15,26.188320299072373,6.761795225563529,-33.790394802,15,4.0971096153961835,1.057869153867713,5.8571796804,15,2.334208555296074,0.6026900574157712
GC,Aquatic primary producer,periphyton,4.159123649,-122.7850889,A-1,1,NA,-122.40061341666667,6,4.455283413313106,1.8188618370170802,-30.672492071666667,6,0.6060685963437191,0.24742646836115642,6.286878773333333,6,3.363558627116421,1.373167059395257,-30.80159601,-125.29435147133333,15,26.188320299072373,6.761795225563529,-33.790394802,15,4.0971096153961835,1.057869153867713,5.8571796804,15,2.334208555296074,0.6026900574157712
SFC,invertebrate,Aeshnidae,17.12105706,-86.95286225,I-3,3,NA,-86.95286225,1,NA,NA,-27.7301904,1,NA,NA,17.12105706,1,NA,NA,-27.7301904,-94.4579648925,8,18.201656069514613,6.435257217789531,-25.338933063749998,8,2.3008460763554934,0.8134719315287151,11.228130940249999,8,4.071300767627882,1.4394221905198359
SFC,invertebrate,Annelidae,13.33672203,-84.03039029,I-2,2,NA,-84.03039029,1,NA,NA,-25.37448331,1,NA,NA,13.33672203,1,NA,NA,-25.37448331,-90.55374851111111,9,5.673337876944283,1.8911126256480941,-25.901074176666665,9,1.0591784612821336,0.3530594870940445,13.394446143333333,9,4.127654957565703,1.3758849858552342
SFC,Aquatic primary producer,aquatic vegetation,18.66051571,-123.8980532,A-1,1,NA,-124.98344536666667,3,5.805910981873368,3.352044268275594,-32.09853349666667,3,0.1721509691707439,0.09939140839198396,17.97218074,3,0.8655407316832959,0.49972017443193656,-32.25915802,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,aquatic vegetation,17.00047283,-119.7968269,A-1,1,NA,-124.98344536666667,3,5.805910981873368,3.352044268275594,-32.09853349666667,3,0.1721509691707439,0.09939140839198396,17.97218074,3,0.8655407316832959,0.49972017443193656,-31.91680241,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,Aquatic primary producer,aquatic vegetation,18.25555368,-131.255456,A-1,1,NA,-124.98344536666667,3,5.805910981873368,3.352044268275594,-32.09853349666667,3,0.1721509691707439,0.09939140839198396,17.97218074,3,0.8655407316832959,0.49972017443193656,-32.11964006,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,invertebrate,Belastomatidae,9.090147448,-129.2687436,I-3,3,NA,-115.44735005,2,19.546402209306013,13.821393549999994,-22.36304181,2,0.30506881808999387,0.21571622999999995,8.527421049,2,0.7958153053711734,0.5627263989999998,-22.14732558,-94.4579648925,8,18.201656069514613,6.435257217789531,-25.338933063749998,8,2.3008460763554934,0.8134719315287151,11.228130940249999,8,4.071300767627882,1.4394221905198359
SFC,invertebrate,Belastomatidae,7.96469465,-101.6259565,I-3,3,NA,-115.44735005,2,19.546402209306013,13.821393549999994,-22.36304181,2,0.30506881808999387,0.21571622999999995,8.527421049,2,0.7958153053711734,0.5627263989999998,-22.57875804,-94.4579648925,8,18.201656069514613,6.435257217789531,-25.338933063749998,8,2.3008460763554934,0.8134719315287151,11.228130940249999,8,4.071300767627882,1.4394221905198359
SFC,Terrestrial primary producer,Bryophite,9.30016498,-105.3801382,A-1,1,NA,-105.3801382,1,NA,NA,-27.09913994,1,NA,NA,9.30016498,1,NA,NA,-27.09913994,-116.79995627980952,15,11.319799774934458,2.9227597340482414,-26.090675508,15,4.281078488050852,1.1053697125351851,12.6180400252,15,3.2855846189011673,0.8483343007706309
SFC,fish,C.lutrensis,14.00294989,-93.32383157,F-2,2.82,80,-93.32383157,1,NA,NA,-25.38521547,1,NA,NA,14.00294989,1,NA,NA,-25.38521547,-113.87331444604166,16,19.39073050910712,4.84768262727678,-25.074005453125,16,0.9519950790145234,0.23799876975363085,13.970961571875,16,1.3468431219165866,0.33671078047914665
SFC,invertebrate,Chironomidae,14.02304726,-90.12100321,I-2,2,NA,-90.12100321,1,NA,NA,-25.89821227,1,NA,NA,14.02304726,1,NA,NA,-25.89821227,-90.55374851111111,9,5.673337876944283,1.8911126256480941,-25.901074176666665,9,1.0591784612821336,0.3530594870940445,13.394446143333333,9,4.127654957565703,1.3758849858552342
SFC,invertebrate,Coenagrionidae,13.31361005,-97.05982531,I-3,3,NA,-86.09627284999999,2,15.504804580720903,10.963552459999994,-26.23198216,2,0.6814721380431402,0.4818735699999994,13.677874905,2,0.515148298236869,0.36426485500000005,-25.75010859,-94.4579648925,8,18.201656069514613,6.435257217789531,-25.338933063749998,8,2.3008460763554934,0.8134719315287151,11.228130940249999,8,4.071300767627882,1.4394221905198359
SFC,invertebrate,Coenagrionidae,14.04213976,-75.13272039,I-3,3,NA,-86.09627284999999,2,15.504804580720903,10.963552459999994,-26.23198216,2,0.6814721380431402,0.4818735699999994,13.677874905,2,0.515148298236869,0.36426485500000005,-26.71385573,-94.4579648925,8,18.201656069514613,6.435257217789531,-25.338933063749998,8,2.3008460763554934,0.8134719315287151,11.228130940249999,8,4.071300767627882,1.4394221905198359
SFC,invertebrate,Corbiculidae,11.0546655,-93.2890697,I-2,2,NA,-93.65958921000001,4,2.7416954385532364,1.3708477192766182,-26.335010805,4,0.2296228859331654,0.1148114429665827,10.80797027,4,0.3982260020332233,0.19911300101661164,-26.14290531,-90.55374851111111,9,5.673337876944283,1.8911126256480941,-25.901074176666665,9,1.0591784612821336,0.3530594870940445,13.394446143333333,9,4.127654957565703,1.3758849858552342
SFC,invertebrate,Corbiculidae,10.22263433,-95.58618783,I-2,2,NA,-93.65958921000001,4,2.7416954385532364,1.3708477192766182,-26.335010805,4,0.2296228859331654,0.1148114429665827,10.80797027,4,0.3982260020332233,0.19911300101661164,-26.39940371,-90.55374851111111,9,5.673337876944283,1.8911126256480941,-25.901074176666665,9,1.0591784612821336,0.3530594870940445,13.394446143333333,9,4.127654957565703,1.3758849858552342
