site,date,order,family,genus,lowest_taxon,abun,total_abun
GC,2018-03-02,Ephemeroptera,Caenidae,Caenis,Caenis,86.02150537634408,1410.752688172043
GC,2018-03-02,Trichoptera,Polycentropodidae,Cernotina,Cernotina,8.602150537634408,1410.752688172043
GC,2018-03-02,Diptera,Chironomidae,NA,Chironomidae,25.806451612903224,1410.752688172043
GC,2018-03-02,Diptera,Chironomidae,NA,Chironomidae,421.505376344086,1410.752688172043
GC,2018-03-02,Cladocera,NA,NA,Cladocera,43.01075268817204,1410.752688172043
GC,2018-03-02,Bivalva,Corbiculidae,Corbicula,Corbicula,25.806451612903224,1410.752688172043
GC,2018-03-02,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,43.01075268817204,1410.752688172043
GC,2018-03-02,Odonata,Coenagrionidae,Enallagma,Enallagma,8.602150537634408,1410.752688172043
GC,2018-03-02,Amphipoda,Hyalellidae,Hyalella,Hyalella,438.7096774193548,1410.752688172043
GC,2018-03-02,Decapoda,Palaemonidae,Palaemon,Palaemon,17.204301075268816,1410.752688172043
GC,2018-03-02,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,43.01075268817204,1410.752688172043
GC,2018-03-02,Gastropoda,Physidae,Physa,Physa,8.602150537634408,1410.752688172043
GC,2018-03-02,Diptera,Ceratopogonidae,Probezzia,Probezzia,8.602150537634408,1410.752688172043
GC,2018-03-02,Coleoptera,Scirtidae,NA,Scirtidae,34.40860215053763,1410.752688172043
GC,2018-03-02,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,25.806451612903224,1410.752688172043
GC,2018-03-02,Coleoptera,Elmidae,Stenelmis,Stenelmis,25.806451612903224,1410.752688172043
GC,2018-03-02,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,8.602150537634408,1410.752688172043
GC,2018-03-02,Diptera,Chironomidae,NA,Chironomidae,86.02150537634408,1410.752688172043
GC,2018-03-02,Architaenioglossa,Viviparidae,NA,Viviparidae,34.40860215053763,1410.752688172043
GC,2018-03-30,Trichoptera,Hydroptilidae,Agraylea,Agraylea,34.40860215053763,8980.645161290322
GC,2018-03-30,Ephemeroptera,Caenidae,Caenis,Caenis,344.0860215053763,8980.645161290322
GC,2018-03-30,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,1513.978494623656,8980.645161290322
GC,2018-03-30,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,103.2258064516129,8980.645161290322
GC,2018-03-30,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche,34.40860215053763,8980.645161290322
GC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,34.40860215053763,8980.645161290322
GC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,344.0860215053763,8980.645161290322
GC,2018-03-30,Cladocera,NA,NA,Cladocera,34.40860215053763,8980.645161290322
GC,2018-03-30,Diptera,Culicidae,Culex,Culex,34.40860215053763,8980.645161290322
GC,2018-03-30,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,34.40860215053763,8980.645161290322
GC,2018-03-30,Odonata,Coenagrionidae,Enallagma,Enallagma,68.81720430107526,8980.645161290322
GC,2018-03-30,Coleoptera,Hydrophilidae,Enochrus,Enochrus,34.40860215053763,8980.645161290322
GC,2018-03-30,Amphipoda,Hyalellidae,Hyalella,Hyalella,5092.4731182795695,8980.645161290322
GC,2018-03-30,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,34.40860215053763,8980.645161290322
GC,2018-03-30,Coleoptera,Hydrophilidae,NA,Hydrophilidae,34.40860215053763,8980.645161290322
GC,2018-03-30,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,240.86021505376343,8980.645161290322
GC,2018-03-30,Gastropoda,Physidae,Physa,Physa,68.81720430107526,8980.645161290322
GC,2018-03-30,Coleoptera,Scirtidae,NA,Scirtidae,68.81720430107526,8980.645161290322
GC,2018-03-30,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,34.40860215053763,8980.645161290322
GC,2018-03-30,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,275.26881720430106,8980.645161290322
GC,2018-03-30,Diptera,Chironomidae,NA,Chironomidae,275.26881720430106,8980.645161290322
GC,2018-03-30,Architaenioglossa,Viviparidae,NA,Viviparidae,240.86021505376343,8980.645161290322
GC,2018-05-04,Ephemeroptera,Caenidae,Caenis,Caenis,89.78494623655914,716.6666666666666
GC,2018-05-04,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,10.75268817204301,716.6666666666666
GC,2018-05-04,Diptera,Ceratopogonidae,NA,Ceratopogonidae,5.376344086021505,716.6666666666666
GC,2018-05-04,Diptera,Chironomidae,NA,Chironomidae,5.376344086021505,716.6666666666666
GC,2018-05-04,Diptera,Chironomidae,NA,Chironomidae,50,716.6666666666666
GC,2018-05-04,Cladocera,NA,NA,Cladocera,10.75268817204301,716.6666666666666
GC,2018-05-04,Bivalva,Corbiculidae,Corbicula,Corbicula,6.451612903225806,716.6666666666666
GC,2018-05-04,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,12.365591397849462,716.6666666666666
GC,2018-05-04,Amphipoda,Hyalellidae,Hyalella,Hyalella,403.76344086021504,716.6666666666666
GC,2018-05-04,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,12.365591397849462,716.6666666666666
GC,2018-05-04,Coleoptera,Elmidae,Microcylloepus,Microcylloepus,5.376344086021505,716.6666666666666
GC,2018-05-04,Hemiptera,Veliidae,Microvelia,Microvelia,5.913978494623656,716.6666666666666
GC,2018-05-04,Coleoptera,Dytiscidae,Neoporus,Neoporus,5.376344086021505,716.6666666666666
GC,2018-05-04,Diptera,Ceratopogonidae,Probezzia,Probezzia,6.451612903225806,716.6666666666666
GC,2018-05-04,Coleoptera,Scirtidae,NA,Scirtidae,17.204301075268816,716.6666666666666
GC,2018-05-04,Coleoptera,Elmidae,Stenelmis,Stenelmis,5.913978494623656,716.6666666666666
GC,2018-05-04,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,40.32258064516129,716.6666666666666
GC,2018-05-04,Diptera,Chironomidae,NA,Chironomidae,17.741935483870968,716.6666666666666
GC,2018-05-04,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,5.376344086021505,716.6666666666666
GC,2018-06-06,Ephemeroptera,Baetidae,NA,Baetidae,8.602150537634408,2692.47311827957
GC,2018-06-06,Hemiptera,Belostomatidae,Belostoma,Belostoma,8.602150537634408,2692.47311827957
GC,2018-06-06,Ephemeroptera,Caenidae,Caenis,Caenis,8.602150537634408,2692.47311827957
GC,2018-06-06,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,2692.47311827957
GC,2018-06-06,Hemiptera,Nepidae,Curicta,Curicta,8.602150537634408,2692.47311827957
GC,2018-06-06,Coleoptera,Gyrinidae,Dineutus,Dineutus,17.204301075268816,2692.47311827957
GC,2018-06-06,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,34.40860215053763,2692.47311827957
GC,2018-06-06,Odonata,Coenagrionidae,Enallagma,Enallagma,17.204301075268816,2692.47311827957
GC,2018-06-06,Bivalva,Pisidiidae,Eupera,Eupera,8.602150537634408,2692.47311827957
GC,2018-06-06,Amphipoda,Hyalellidae,Hyalella,Hyalella,2374.1935483870966,2692.47311827957
GC,2018-06-06,Diptera,Tipulidae,Megistocera,Megistocera,17.204301075268816,2692.47311827957
GC,2018-06-06,Diptera,Tipulidae,Ormosia,Ormosia,68.81720430107526,2692.47311827957
GC,2018-06-06,Coleoptera,Haliplidae,Peltodytes,Peltodytes,8.602150537634408,2692.47311827957
GC,2018-06-06,Coleoptera,Scirtidae,NA,Scirtidae,60.21505376344086,2692.47311827957
GC,2018-06-06,Coleoptera,Elmidae,Stenelmis,Stenelmis,25.806451612903224,2692.47311827957
GC,2018-06-06,Diptera,Chironomidae,NA,Chironomidae,17.204301075268816,2692.47311827957
GC,2018-07-05,Ephemeroptera,Baetidae,NA,Baetidae,6.989247311827957,430.1075268817204
GC,2018-07-05,Ephemeroptera,Caenidae,Caenis,Caenis,40.32258064516129,430.1075268817204
GC,2018-07-05,Diptera,Chironomidae,NA,Chironomidae,18.817204301075268,430.1075268817204
GC,2018-07-05,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,16.666666666666664,430.1075268817204
GC,2018-07-05,Odonata,Coenagrionidae,Enallagma,Enallagma,6.989247311827957,430.1075268817204
GC,2018-07-05,Ephemeroptera,Baetidae,Fallceon,Fallceon,27.419354838709676,430.1075268817204
GC,2018-07-05,Amphipoda,Hyalellidae,Hyalella,Hyalella,227.9569892473118,430.1075268817204
GC,2018-07-05,Decapoda,Palaemonidae,Palaemon,Palaemon,25.268817204301072,430.1075268817204
GC,2018-07-05,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,6.989247311827957,430.1075268817204
GC,2018-07-05,Odonata,Gomphidae,Phyllogomphoides,Phyllogomphoides,3.225806451612903,430.1075268817204
GC,2018-07-05,Diptera,Ceratopogonidae,Probezzia,Probezzia,3.225806451612903,430.1075268817204
GC,2018-07-05,Coleoptera,Scirtidae,NA,Scirtidae,6.451612903225806,430.1075268817204
GC,2018-07-05,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,3.7634408602150535,430.1075268817204
GC,2018-07-05,Coleoptera,Elmidae,Stenelmis,Stenelmis,11.29032258064516,430.1075268817204
GC,2018-07-05,Diptera,Chironomidae,NA,Chironomidae,21.50537634408602,430.1075268817204
GC,2018-07-05,Odonata,Coenagrionidae,Telebasis,Telebasis,3.225806451612903,430.1075268817204
GC,2018-07-28,Hemiptera,Belostomatidae,Belostoma,Belostoma,3.7634408602150535,688.1720430107526
GC,2018-07-28,Ephemeroptera,Caenidae,Caenis,Caenis,87.63440860215053,688.1720430107526
GC,2018-07-28,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,73.11827956989247,688.1720430107526
GC,2018-07-28,Odonata,Coenagrionidae,Enallagma,Enallagma,18.817204301075268,688.1720430107526
GC,2018-07-28,Odonata,Libellulidae,Erythemis,Erythemis,7.526881720430107,688.1720430107526
GC,2018-07-28,Amphipoda,Hyalellidae,Hyalella,Hyalella,140.32258064516128,688.1720430107526
GC,2018-07-28,Odonata,Libellulidae,NA,Libellulidae,3.7634408602150535,688.1720430107526
GC,2018-07-28,Odonata,Aeshnidae,Nasiaeschna,Nasiaeschna,7.526881720430107,688.1720430107526
GC,2018-07-28,Odonata,Corduliidae,Neurocordulia,Neurocordulia,3.7634408602150535,688.1720430107526
GC,2018-07-28,Decapoda,Palaemonidae,Palaemon,Palaemon,95.69892473118279,688.1720430107526
GC,2018-07-28,Coleoptera,Hydrophilidae,Paracymus,Paracymus,3.7634408602150535,688.1720430107526
GC,2018-07-28,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,83.87096774193547,688.1720430107526
GC,2018-07-28,Coleoptera,Haliplidae,Peltodytes,Peltodytes,4.301075268817204,688.1720430107526
GC,2018-07-28,Decapoda,Cambaridae,Procambarus,Procambarus,3.7634408602150535,688.1720430107526
GC,2018-07-28,Coleoptera,Scirtidae,NA,Scirtidae,91.39784946236558,688.1720430107526
GC,2018-07-28,Coleoptera,Elmidae,Stenelmis,Stenelmis,38.70967741935484,688.1720430107526
GC,2018-07-28,Ephemeroptera,Heptageniidae,Stenonema,Stenonema,12.903225806451612,688.1720430107526
GC,2018-07-28,Diptera,Chironomidae,NA,Chironomidae,3.7634408602150535,688.1720430107526
GC,2018-07-28,Odonata,Coenagrionidae,Telebasis,Telebasis,3.7634408602150535,688.1720430107526
MR,2017-10-31,Odonata,Aeshnidae,Anax,Anax,5.376344086021505,1250
MR,2017-10-31,Odonata,Coenagrionidae,Argia,Argia,5.913978494623656,1250
MR,2017-10-31,Ephemeroptera,Baetidae,NA,Baetidae,205.91397849462365,1250
MR,2017-10-31,Hemiptera,Belostomatidae,Belostoma,Belostoma,5.913978494623656,1250
MR,2017-10-31,Ephemeroptera,Caenidae,Caenis,Caenis,216.1290322580645,1250
MR,2017-10-31,Diptera,Chironomidae,NA,Chironomidae,23.118279569892472,1250
MR,2017-10-31,Diptera,Chironomidae,NA,Chironomidae,391.39784946236557,1250
MR,2017-10-31,Coleoptera,Dytiscidae,Copelatus,Copelatus,6.989247311827957,1250
MR,2017-10-31,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,10.75268817204301,1250
MR,2017-10-31,Ephemeroptera,Baetidae,Fallceon,Fallceon,244.6236559139785,1250
MR,2017-10-31,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,5.376344086021505,1250
MR,2017-10-31,Coleoptera,Dytiscidae,Neobidessus,Neobidessus,5.913978494623656,1250
MR,2017-10-31,Coleoptera,Haliplidae,Peltodytes,Peltodytes,11.29032258064516,1250
MR,2017-10-31,Gastropoda,Physidae,Physa,Physa,29.032258064516128,1250
MR,2017-10-31,Coleoptera,Scirtidae,NA,Scirtidae,11.827956989247312,1250
MR,2017-10-31,Diptera,Simuliidae,Simulium,Simulium,23.655913978494624,1250
MR,2017-10-31,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,35.483870967741936,1250
MR,2017-10-31,Diptera,Chironomidae,NA,Chironomidae,11.29032258064516,1250
MR,2017-12-05,Odonata,Aeshnidae,NA,Aeshnidae,1.075268817204301,154.83870967741936
MR,2017-12-05,Hemiptera,Belostomatidae,Belostoma,Belostoma,2.150537634408602,154.83870967741936
MR,2017-12-05,Ephemeroptera,Caenidae,Caenis,Caenis,4.301075268817204,154.83870967741936
MR,2017-12-05,Diptera,Chironomidae,NA,Chironomidae,39.784946236559136,154.83870967741936
MR,2017-12-05,Coleoptera,Hydrophilidae,Derallus,Derallus,1.075268817204301,154.83870967741936
MR,2017-12-05,Ephemeroptera,Baetidae,Fallceon,Fallceon,40.86021505376344,154.83870967741936
MR,2017-12-05,Amphipoda,Hyalellidae,Hyalella,Hyalella,12.903225806451612,154.83870967741936
MR,2017-12-05,Coleoptera,Hydraenidae,Hydraena,Hydraena,1.075268817204301,154.83870967741936
MR,2017-12-05,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,2.150537634408602,154.83870967741936
MR,2017-12-05,Coleoptera,Dytiscidae,Laccophilus,Laccophilus,1.075268817204301,154.83870967741936
MR,2017-12-05,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,1.075268817204301,154.83870967741936
MR,2017-12-05,Hemiptera,Nepidae,Ranatra,Ranatra,1.075268817204301,154.83870967741936
MR,2017-12-05,Coleoptera,Scirtidae,NA,Scirtidae,37.634408602150536,154.83870967741936
MR,2017-12-05,Coleoptera,Elmidae,Stenelmis,Stenelmis,6.451612903225806,154.83870967741936
MR,2017-12-05,Diptera,Chironomidae,NA,Chironomidae,1.075268817204301,154.83870967741936
MR,2017-12-05,Coleoptera,Dytiscidae,Uvarus,Uvarus,1.075268817204301,154.83870967741936
MR,2018-01-04,Ephemeroptera,Caenidae,Caenis,Caenis,17.204301075268816,1135.483870967742
MR,2018-01-04,Diptera,Chironomidae,NA,Chironomidae,438.7096774193548,1135.483870967742
MR,2018-01-04,Bivalva,Corbiculidae,Corbicula,Corbicula,8.602150537634408,1135.483870967742
MR,2018-01-04,Ephemeroptera,Baetidae,Fallceon,Fallceon,266.66666666666663,1135.483870967742
MR,2018-01-04,Amphipoda,Hyalellidae,Hyalella,Hyalella,60.21505376344086,1135.483870967742
MR,2018-01-04,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,17.204301075268816,1135.483870967742
MR,2018-01-04,Trichoptera,Hydroptilidae,Ochrotrichia,Ochrotrichia,137.63440860215053,1135.483870967742
MR,2018-01-04,Coleoptera,Scirtidae,NA,Scirtidae,77.41935483870968,1135.483870967742
MR,2018-01-04,Diptera,Simuliidae,Simulium,Simulium,8.602150537634408,1135.483870967742
MR,2018-01-04,Coleoptera,Elmidae,Stenelmis,Stenelmis,8.602150537634408,1135.483870967742
MR,2018-01-04,Diptera,Chironomidae,NA,Chironomidae,68.81720430107526,1135.483870967742
MR,2018-01-04,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,25.806451612903224,1135.483870967742
MR,2018-02-05,Ephemeroptera,Baetidae,NA,Baetidae,12.903225806451612,240.86021505376343
MR,2018-02-05,Ephemeroptera,Caenidae,Caenis,Caenis,71.50537634408602,240.86021505376343
MR,2018-02-05,Diptera,Chironomidae,NA,Chironomidae,4.838709677419355,240.86021505376343
MR,2018-02-05,Diptera,Chironomidae,NA,Chironomidae,77.95698924731182,240.86021505376343
MR,2018-02-05,Bivalva,Corbiculidae,Corbicula,Corbicula,1.6129032258064515,240.86021505376343
MR,2018-02-05,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,1.6129032258064515,240.86021505376343
MR,2018-02-05,Coleoptera,Dytiscidae,NA,Dytiscidae,1.6129032258064515,240.86021505376343
MR,2018-02-05,Coleoptera,Hydrophilidae,Enochrus,Enochrus,3.225806451612903,240.86021505376343
MR,2018-02-05,Ephemeroptera,Baetidae,Fallceon,Fallceon,6.989247311827957,240.86021505376343
MR,2018-02-05,Amphipoda,Hyalellidae,Hyalella,Hyalella,46.236559139784944,240.86021505376343
MR,2018-02-05,Gastropoda,Lymnaeidae,NA,Lymnaeidae,1.6129032258064515,240.86021505376343
MR,2018-02-05,Gastropoda,Physidae,Physa,Physa,4.301075268817204,240.86021505376343
MR,2018-02-05,Diptera,Simuliidae,Simulium,Simulium,1.6129032258064515,240.86021505376343
MR,2018-02-05,Diptera,Chironomidae,NA,Chironomidae,3.225806451612903,240.86021505376343
MR,2018-02-05,Coleoptera,Dytiscidae,Uvarus,Uvarus,1.6129032258064515,240.86021505376343
MR,2018-03-05,Ephemeroptera,Caenidae,Caenis,Caenis,1.075268817204301,212.9032258064516
MR,2018-03-05,Diptera,Ceratopogonidae,Ceratopogon,Ceratopogon,4.301075268817204,212.9032258064516
MR,2018-03-05,Diptera,Chironomidae,NA,Chironomidae,2.150537634408602,212.9032258064516
MR,2018-03-05,Diptera,Chironomidae,NA,Chironomidae,62.90322580645161,212.9032258064516
MR,2018-03-05,Coleoptera,Dytiscidae,Desmopachria,Desmopachria,1.075268817204301,212.9032258064516
MR,2018-03-05,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,6.451612903225806,212.9032258064516
MR,2018-03-05,Coleoptera,Hydrophilidae,Enochrus,Enochrus,1.6129032258064515,212.9032258064516
MR,2018-03-05,Ephemeroptera,Baetidae,Fallceon,Fallceon,17.741935483870968,212.9032258064516
MR,2018-03-05,Amphipoda,Hyalellidae,Hyalella,Hyalella,8.602150537634408,212.9032258064516
MR,2018-03-05,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,13.440860215053762,212.9032258064516
MR,2018-03-05,Gastropoda,Lymnaeidae,NA,Lymnaeidae,3.225806451612903,212.9032258064516
MR,2018-03-05,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium,2.150537634408602,212.9032258064516
MR,2018-03-05,Trichoptera,Hydroptilidae,Ochrotrichia,Ochrotrichia,5.376344086021505,212.9032258064516
MR,2018-03-05,Decapoda,Palaemonidae,Palaemon,Palaemon,2.6881720430107525,212.9032258064516
MR,2018-03-05,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,5.913978494623656,212.9032258064516
MR,2018-03-05,Gastropoda,Physidae,Physa,Physa,7.526881720430107,212.9032258064516
MR,2018-03-05,Bivalva,Pisidiidae,NA,Pisidiidae,3.225806451612903,212.9032258064516
MR,2018-03-05,Diptera,Ceratopogonidae,Probezzia,Probezzia,1.6129032258064515,212.9032258064516
MR,2018-03-05,Hemiptera,Nepidae,Ranatra,Ranatra,3.225806451612903,212.9032258064516
MR,2018-03-05,Diptera,Sciomyzidae,NA,Sciomyzidae,1.075268817204301,212.9032258064516
MR,2018-03-05,Coleoptera,Scirtidae,NA,Scirtidae,10.21505376344086,212.9032258064516
MR,2018-03-05,Ephemeroptera,Heptageniidae,Stenacron,Stenacron,13.440860215053762,212.9032258064516
MR,2018-03-05,Coleoptera,Elmidae,Stenelmis,Stenelmis,1.075268817204301,212.9032258064516
MR,2018-03-05,Diptera,Chironomidae,NA,Chironomidae,8.602150537634408,212.9032258064516
MR,2018-03-05,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,1.6129032258064515,212.9032258064516
MR,2018-03-05,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,22.58064516129032,212.9032258064516
MR,2018-04-01,Odonata,Coenagrionidae,Argia,Argia,5.913978494623656,952.6881720430107
MR,2018-04-01,Ephemeroptera,Caenidae,Caenis,Caenis,191.93548387096774,952.6881720430107
MR,2018-04-01,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,5.376344086021505,952.6881720430107
MR,2018-04-01,Diptera,Ceratopogonidae,NA,Ceratopogonidae,5.913978494623656,952.6881720430107
MR,2018-04-01,Diptera,Chironomidae,NA,Chironomidae,6.451612903225806,952.6881720430107
MR,2018-04-01,Diptera,Chironomidae,NA,Chironomidae,77.95698924731182,952.6881720430107
MR,2018-04-01,Cladocera,NA,NA,Cladocera,17.741935483870968,952.6881720430107
MR,2018-04-01,Odonata,Coenagrionidae,NA,Coenagrionidae,5.376344086021505,952.6881720430107
MR,2018-04-01,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,22.58064516129032,952.6881720430107
MR,2018-04-01,Lepidoptera,Crambidae,Elophila,Elophila,5.913978494623656,952.6881720430107
MR,2018-04-01,Coleoptera,Gyrinidae,Gyrinus,Gyrinus,5.913978494623656,952.6881720430107
MR,2018-04-01,Amphipoda,Hyalellidae,Hyalella,Hyalella,410.752688172043,952.6881720430107
MR,2018-04-01,Hemiptera,Hydrometridae,Hydrometra,Hydrometra,16.666666666666664,952.6881720430107
MR,2018-04-01,Coleoptera,Elmidae,Narpus,Narpus,5.376344086021505,952.6881720430107
MR,2018-04-01,Hemiptera,Pleidae,Neoplea,Neoplea,6.451612903225806,952.6881720430107
MR,2018-04-01,Trichoptera,Hydroptilidae,Ochrotrichia,Ochrotrichia,39.784946236559136,952.6881720430107
MR,2018-04-01,Diptera,Stratiomyidae,Odontomyia,Odontomyia,5.376344086021505,952.6881720430107
MR,2018-04-01,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Paraleptophlebia,5.376344086021505,952.6881720430107
MR,2018-04-01,Coleoptera,Haliplidae,Peltodytes,Peltodytes,5.376344086021505,952.6881720430107
MR,2018-04-01,Gastropoda,Physidae,Physa,Physa,17.204301075268816,952.6881720430107
MR,2018-04-01,Hemiptera,Nepidae,Ranatra,Ranatra,5.376344086021505,952.6881720430107
MR,2018-04-01,Coleoptera,Scirtidae,NA,Scirtidae,16.666666666666664,952.6881720430107
MR,2018-04-01,Diptera,Simuliidae,Simulium,Simulium,5.913978494623656,952.6881720430107
MR,2018-04-01,Coleoptera,Elmidae,Stenelmis,Stenelmis,11.29032258064516,952.6881720430107
MR,2018-04-01,Diptera,Chironomidae,NA,Chironomidae,27.956989247311828,952.6881720430107
MR,2018-04-01,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,22.043010752688172,952.6881720430107
MR,2018-05-10,Trichoptera,Hydroptilidae,Agraylea,Agraylea,8.602150537634408,1496.774193548387
MR,2018-05-10,Ephemeroptera,Baetidae,NA,Baetidae,51.61290322580645,1496.774193548387
MR,2018-05-10,Ephemeroptera,Caenidae,Caenis,Caenis,352.68817204301075,1496.774193548387
MR,2018-05-10,Diptera,Chironomidae,NA,Chironomidae,111.82795698924731,1496.774193548387
MR,2018-05-10,Coleoptera,Gyrinidae,Dineutus,Dineutus,8.602150537634408,1496.774193548387
MR,2018-05-10,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,8.602150537634408,1496.774193548387
MR,2018-05-10,Amphipoda,Hyalellidae,Hyalella,Hyalella,748.3870967741935,1496.774193548387
MR,2018-05-10,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,77.41935483870968,1496.774193548387
MR,2018-05-10,Trichoptera,Hydroptilidae,NA,Hydroptilidae,8.602150537634408,1496.774193548387
MR,2018-05-10,Trichoptera,Hydroptilidae,Ochrotrichia,Ochrotrichia,17.204301075268816,1496.774193548387
MR,2018-05-10,Hemiptera,Nepidae,Ranatra,Ranatra,17.204301075268816,1496.774193548387
MR,2018-05-10,Diptera,Chironomidae,NA,Chironomidae,25.806451612903224,1496.774193548387
MR,2018-05-10,Hemiptera,Corixidae,Trichocorixa,Trichocorixa,43.01075268817204,1496.774193548387
MR,2018-05-10,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,17.204301075268816,1496.774193548387
MR,2018-06-06,Trichoptera,Hydroptilidae,Agraylea,Agraylea,34.40860215053763,2890.322580645161
MR,2018-06-06,Odonata,Coenagrionidae,Argia,Argia,68.81720430107526,2890.322580645161
MR,2018-06-06,Ephemeroptera,Caenidae,Caenis,Caenis,412.9032258064516,2890.322580645161
MR,2018-06-06,Ephemeroptera,Baetidae,Callibaetis,Callibaetis,206.4516129032258,2890.322580645161
MR,2018-06-06,Diptera,Chironomidae,NA,Chironomidae,636.5591397849462,2890.322580645161
MR,2018-06-06,Cladocera,NA,NA,Cladocera,68.81720430107526,2890.322580645161
MR,2018-06-06,Bivalva,Corbiculidae,Corbicula,Corbicula,51.61290322580645,2890.322580645161
MR,2018-06-06,Trichoptera,Polycentropodidae,Cyrnellus,Cyrnellus,17.204301075268816,2890.322580645161
MR,2018-06-06,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,17.204301075268816,2890.322580645161
MR,2018-06-06,Odonata,Coenagrionidae,Enallagma,Enallagma,154.83870967741936,2890.322580645161
MR,2018-06-06,Amphipoda,Hyalellidae,Hyalella,Hyalella,619.3548387096774,2890.322580645161
MR,2018-06-06,Coleoptera,Hydrochidae,Hydrochus,Hydrochus,86.02150537634408,2890.322580645161
MR,2018-06-06,Hemiptera,Pleidae,Neoplea,Neoplea,17.204301075268816,2890.322580645161
MR,2018-06-06,Bivalva,Pisidiidae,NA,Pisidiidae,51.61290322580645,2890.322580645161
MR,2018-06-06,Hemiptera,Nepidae,Ranatra,Ranatra,17.204301075268816,2890.322580645161
MR,2018-06-06,Coleoptera,Scirtidae,NA,Scirtidae,34.40860215053763,2890.322580645161
MR,2018-06-06,Coleoptera,Elmidae,Stenelmis,Stenelmis,34.40860215053763,2890.322580645161
MR,2018-06-06,Diptera,Chironomidae,NA,Chironomidae,51.61290322580645,2890.322580645161
MR,2018-06-06,Ephemeroptera,Leptohyphidae,Tricorythodes,Tricorythodes,309.6774193548387,2890.322580645161
MR,2018-07-01,Ephemeroptera,Caenidae,Caenis,Caenis,2.150537634408602,47.84946236559139
MR,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,4.301075268817204,47.84946236559139
MR,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,13.978494623655914,47.84946236559139
MR,2018-07-01,Coleoptera,Elmidae,Dubiraphia,Dubiraphia,0.5376344086021505,47.84946236559139
MR,2018-07-01,Odonata,Coenagrionidae,Enallagma,Enallagma,0.5376344086021505,47.84946236559139
MR,2018-07-01,Amphipoda,Hyalellidae,Hyalella,Hyalella,0.5376344086021505,47.84946236559139
MR,2018-07-01,Coleoptera,Dytiscidae,Laccophilus,Laccophilus,1.075268817204301,47.84946236559139
MR,2018-07-01,Gastropoda,Thiaridae,Melanoides,Melanoides,0.5376344086021505,47.84946236559139
MR,2018-07-01,Decapoda,Palaemonidae,Palaemon,Palaemon,23.118279569892472,47.84946236559139
MR,2018-07-01,Coleoptera,Elmidae,Stenelmis,Stenelmis,0.5376344086021505,47.84946236559139
MR,2018-07-01,Diptera,Chironomidae,NA,Chironomidae,0.5376344086021505,47.84946236559139
